Rest Area   -44.11738934    171.207514
Rest Area   -44.12372389    171.0821605
Rest Area   -44.0894531 170.1352355
Rest Area   -44.87211493    170.8862653
Rest Area   -44.96032547    171.0810639
Rest Area   -45.06018604    171.0011195
Rest Area   -45.40025273    170.8388501
Rest Area   -45.45251885    170.8086048
Rest Area   -45.60567974    170.6505826
Rest Area   -45.6527331 170.5847864
Rest Area   -45.92009925    170.2616687
Rest Area   -46.12859876    169.9503403
Rest Area   -46.13040587    169.9199878
Rest Area   -46.21704338    169.7708009
Rest Area   -46.22110162    169.7703565
Rest Area   -46.24218525    169.6552753
Rest Area   -46.20165594    169.3800882
Rest Area   -46.09646006    169.1019677
Rest Area   -44.10754394    169.3545225
Rest Area   -44.13370059    169.3354185
Rest Area   -44.16418282    169.2769132
Rest Area   -44.19076749    169.2573608
Rest Area   -44.43092301    169.1828347
Rest Area   -44.85275627    169.3166778
Rest Area   -44.99514716    168.8002832
Rest Area   -45.29394165    168.7616493
Rest Area   -45.31213871    168.7540301
Rest Area   -45.33301955    168.7294273
Rest Area   -45.50937397    168.5716414
Rest Area   -45.57167691    168.5035502
Rest Area   -45.57335732    168.5019471
Rest Area   -45.73152096    168.4373329
Rest Area   -45.73200631    168.4376747
Rest Area   -45.90174384    168.3636246
Rest Area   -46.12820055    168.3242873
Rest Area   -46.12884382    168.32461
Rest Area   -44.38197006    169.9980229
Rest Area   -44.38285193    169.9977769
Rest Area   -44.51820763    169.7275781
Rest Area   -44.58786417    169.6461275
Rest Area   -44.58793944    169.6451876
Rest Area   -44.71757577    169.5050484
Rest Area   -44.83691913    169.4116248
Rest Area   -44.9330461 169.301199
Rest Area   -44.93845534    169.290549
Rest Area   -45.05106374    169.2147759
Rest Area   -45.1948965 169.3346551
Rest Area   -45.37665183    169.2753986
Rest Area   -45.54596667    169.3134062
Rest Area   -45.57495874    169.3132035
Rest Area   -45.6336933 169.3630347
Rest Area   -45.85942443    169.6074842
Rest Area   -45.91384824    169.6791276
Rest Area   -45.91926351    169.6909039
Rest Area   -46.08223555    169.8527851
Rest Area   -45.03591125    169.2128276
Rest Area   -44.690273  170.4245418
Rest Area   -44.65768974    170.3472006
Rest Area   -44.65650308    170.3466948
Rest Area   -44.63587916    170.2879015
Rest Area   -44.614414  170.2295629
Rest Area   -45.40576432    170.6429849
Rest Area   -45.19724136    170.425377
Rest Area   -44.9439001 169.91278
Rest Area   -45.6200691 170.0963061
Rest Area   -45.92119422    169.2630982
Rest Area   -46.03397988    169.0308985
Rest Area   -45.83963865    168.600793
Rest Area   -45.83930548    168.599809
Rest Area   -45.66766685    168.2338008
Rest Area   -45.63703261    168.1755366
Rest Area   -45.52439576    167.8103573
Rest Area   -45.46060714    167.7883722
Rest Area   -45.10062864    167.9689777
Rest Area   -45.07468754    167.987081
Rest Area   -45.07105159    167.9904894
Rest Area   -45.00211731    168.0097209
Rest Area   -44.97441875    168.016923
Rest Area   -44.95669521    168.0180598
Rest Area   -44.92894531    168.0307798
Rest Area   -44.8251409 168.1171822
Rest Area   -44.82480602    168.1173872
Rest Area   -44.80940544    168.1078123
Rest Area   -44.72149614    167.9514456
Rest Area   -44.72091073    167.9519552
Rest Area   -39.30946731    175.7369672
Rest Area   -39.38661411    175.7086438
Rest Area   -39.54331856    175.6837382
Rest Area   -39.74628382    175.8349913
Rest Area   -39.74716429    175.8350988
Rest Area   -39.76755926    175.800198
Rest Area   -39.76802973    175.7998792
Rest Area   -39.8277288 175.7812189
Rest Area   -39.82815242    175.7815658
Rest Area   -40.33971567    175.3377236
Rest Area   -38.6664689 174.6493195
Rest Area   -38.68731554    174.6188399
Rest Area   -38.69935682    174.6211349
Rest Area   -38.89584926    174.5987419
Rest Area   -39.02955608    174.1675057
Rest Area   -39.09445551    174.1059504
Rest Area   -39.21431608    174.2347619
Rest Area   -39.37355199    174.2982065
Rest Area   -39.53530717    174.2735041
Rest Area   -39.64137841    174.376949
Rest Area   -39.76698132    174.5531015
Rest Area   -39.7716268 174.5951234
Rest Area   -39.94973763    175.0534795
Rest Area   -39.99806243    175.1686573
Rest Area   -40.31804209    175.8004272
Rest Area   -40.31704769    175.8144114
Rest Area   -40.31787312    175.8149295
Rest Area   -40.32405918    175.8163852
Rest Area   -40.32470711    175.8166443
Rest Area   -40.32692234    175.8181406
Rest Area   -40.32860314    175.8184572
Rest Area   -39.31185083    175.388737
Rest Area   -39.42448097    175.2818507
Rest Area   -39.43339904    175.2831065
Rest Area   -39.5587906 175.2714237
Rest Area   -39.78806364    175.242889
Rest Area   -39.78480614    175.2213553
Rest Area   -39.79715975    175.1990057
Rest Area   -39.89722069    175.0903389
Rest Area   -39.11697976    174.2156245
Rest Area   -39.30653146    174.4634703
Rest Area   -39.28912146    174.5051227
Rest Area   -39.17683388    174.6304161
Rest Area   -38.97825004    174.833322
Rest Area   -39.14553869    173.9351552
Rest Area   -39.45685762    173.8669957
Rest Area   -39.41406385    175.3972123
Rest Area   -40.51710619    175.276575
Rest Area   -40.61447411    175.2950118
Rest Area   -40.99748629    174.9429252
Rest Area   -40.99776243    174.942622
Rest Area   -41.09764904    175.1115398
Rest Area   -41.0980339 175.1102272
Rest Area   -41.11390891    175.0887636
Rest Area   -40.57693691    175.3760556
Rest Area   -40.57696296    175.3775798
Rest Area   -38.12316815    175.3288559
Rest Area   -38.23389731    175.189348
Rest Area   -38.46529358    175.0193582
Rest Area   -38.51706903    174.9108911
Rest Area   -38.51737349    174.9105377
Rest Area   -38.03509644    176.3368891
Rest Area   -38.03457613    176.3379587
Rest Area   -38.01258224    176.3624759
Rest Area   -37.94901221    176.3710928
Rest Area   -37.94821182    176.3711059
Rest Area   -37.82321605    176.4111167
Rest Area   -40.47264817    175.821735
Rest Area   -40.47319398    175.8213494
Rest Area   -37.29031138    175.3776901
Rest Area   -37.38331269    175.6748811
Rest Area   -37.38670561    175.6796841
Rest Area   -37.41956913    175.7397983
Rest Area   -37.41743861    175.7546616
Rest Area   -37.4167844 175.7556686
Rest Area   -37.3925119 175.833448
Rest Area   -37.45605645    175.9012576
Rest Area   -37.46191708    175.9351698
Rest Area   -37.46313836    175.9365946
Rest Area   -37.78202415    176.3176143
Rest Area   -37.78633807    176.3331686
Rest Area   -37.7872362 176.3341871
Rest Area   -37.82502689    176.5856754
Rest Area   -37.82641236    176.5862301
Rest Area   -37.86309341    176.681847
Rest Area   -37.871915  176.7091601
Rest Area   -38.10631115    177.0433056
Rest Area   -38.50373349    175.204595
Rest Area   -38.72796462    175.2599219
Rest Area   -38.80021526    175.2209347
Rest Area   -38.93239779    175.3437114
Rest Area   -39.26638206    175.3917234
Rest Area   -39.27642915    175.388942
Rest Area   -38.07248309    176.1738411
Rest Area   -38.18050831    176.2502674
Rest Area   -38.18097861    176.2505277
Rest Area   -38.23045798    176.2978645
Rest Area   -38.31501576    176.3756848
Rest Area   -38.4844735 176.2911404
Rest Area   -37.82607555    175.0770365
Rest Area   -37.82766314    175.0752536
Rest Area   -37.14337171    175.6592619
Rest Area   -37.14888918    175.6731734
Rest Area   -37.14885342    175.6801933
Rest Area   -37.09048772    175.7802577
Rest Area   -37.79623451    175.3330975
Rest Area   -37.79564021    175.3339248
Rest Area   -37.68520579    175.4722552
Rest Area   -37.68347232    175.4726827
Rest Area   -37.59201686    175.6455349
Rest Area   -37.5910776 175.6478696
Rest Area   -37.54748411    175.7055865
Rest Area   -37.50758699    175.6969987
Rest Area   -37.35963047    175.4181631
Rest Area   -37.75962686    175.7524588
Rest Area   -37.76015122    175.7527181
Rest Area   -37.87139736    175.9297034
Rest Area   -37.87320767    175.927222
Rest Area   -37.8736714 175.9270576
Rest Area   -38.05712041    176.4304373
Rest Area   -38.05571114    176.4624459
Rest Area   -38.055699  176.4632575
Rest Area   -38.04276638    176.4871904
Rest Area   -38.03632461    176.5138432
Rest Area   -38.03640383    176.5143091
Rest Area   -38.08438038    176.7003172
Rest Area   -38.94570426    175.7413761
Rest Area   -38.94986235    175.7386375
Rest Area   -38.97810381    175.7731586
Rest Area   -38.9195623 174.9752083
Rest Area   -39.20243528    175.5404796
Rest Area   -39.20271629    175.5404183
Rest Area   -44.04412147    171.273353
Rest Area   -37.60776159    175.1815183
Rest Area   -37.60803793    175.1822954
Rest Area   -37.89529654    175.5028994
Rest Area   -37.89553256    175.5051508
Rest Area   -37.94685115    175.5943879
Rest Area   -37.94801036    175.6076486
Rest Area   -37.95213454    175.6275129
Rest Area   -37.95370417    175.6782396
Rest Area   -37.95409949    175.6792376
Rest Area   -37.95424759    175.6804657
Rest Area   -38.13233608    175.8247779
Rest Area   -38.37850188    176.0019344
Rest Area   -38.72119394    176.07977
Rest Area   -38.72152182    176.0793638
Rest Area   -38.85473123    176.0202013
Rest Area   -38.89121358    175.9501099
Rest Area   -38.89587139    175.9470535
Rest Area   -38.90557098    175.9288752
Rest Area   -38.9057296 175.927271
Rest Area   -38.93459821    175.8715724
Rest Area   -38.9363943 175.8675545
Rest Area   -37.19432747    175.5536149
Rest Area   -37.12413087    175.5317011
Rest Area   -37.11607494    175.5244222
Rest Area   -37.1086466 175.5191257
Rest Area   -37.02838761    175.5173722
Rest Area   -36.98770891    175.5017887
Rest Area   -36.98171686    175.5002453
Rest Area   -36.97000268    175.4959094
Rest Area   -36.94593383    175.4754529
Rest Area   -36.94055035    175.471529
Rest Area   -36.86472521    175.436288
Rest Area   -36.74875287    175.5374671
Rest Area   -36.75699938    175.600188
Rest Area   -36.72620145    175.7109778
Rest Area   -36.7247889 175.7145693
Rest Area   -36.72456798    175.7154102
Rest Area   -36.72431829    175.7192671
Rest Area   -36.72369259    175.7247764
Rest Area   -36.72259784    175.7272662
Rest Area   -36.75430889    175.7277755
Rest Area   -36.95499129    175.8164462
Rest Area   -36.96618069    175.8233417
Rest Area   -36.97893603    175.8419285
Rest Area   -37.10225315    175.8001837
Rest Area   -37.10170971    175.8004403
Rest Area   -37.30429044    175.8915044
Rest Area   -38.07424666    175.0184354
Rest Area   -38.05369491    174.9179336
Rest Area   -38.05258789    174.8583117
Rest Area   -40.84597841    175.6333081
Rest Area   -40.848858  175.6349706
Rest Area   -38.72981433    174.6152724
Rest Area   -38.75793408    174.6050472
Rest Area   -38.80009476    174.592802
Rest Area   -38.81425206    174.5929722
Rest Area   -39.82365832    174.8415697
Rest Area   -38.6532179 175.2078867
Rest Area   -39.01978156    175.711644
Rest Area   -39.01946568    175.7121773
Rest Area   -38.99139496    175.7629729
Rest Area   -38.98831875    175.7702794
Rest Area   -42.54191772    173.4516184
Rest Area   -42.56848544    173.4414112
Rest Area   -39.15504938    174.6997635
Rest Area   -45.98354495    168.7993005
Rest Area   -45.90111626    168.7421003
Rest Area   -46.33005097    168.2950894
Rest Area   -39.28537287    173.8067391
Rest Area   -40.41834986    175.3058003
Rest Area   -40.41930813    175.3054708
Rest Area   -39.62609038    175.3150313
Rest Area   -40.05711713    175.2189524
Rest Area   -41.18002572    173.5596231
Rest Area   -44.49852077    171.1988696
Rest Area   -44.06634316    171.3715648
Rest Area   -43.26652072    172.706
Rest Area   -38.30505964    176.130429
Rest Area   -37.94285553    175.7561874
Rest Area   -37.777115  176.3102677
Rest Area   -37.14842698    174.8868759
Rest Area   -38.9393185 175.1526298
Rest Area   -38.91910004    175.2277537
Rest Area   -40.00467011    175.6400155
Rest Area   -43.52743653    171.6738703
Rest Area   -38.27907801    175.9034707
Rest Area   -38.01231516    176.9482551
Rest Area   -34.45659948    172.7069361
Rest Area   -34.45694805    172.7073429
Rest Area   -34.47749704    172.7250175
Rest Area   -34.48828965    172.756635
Rest Area   -34.5047579 172.7966108
Rest Area   -34.50476125    172.797077
Rest Area   -38.16552057    176.2462704
Rest Area   -38.16428016    176.2477743
Rest Area   -35.38043875    174.0716499
Rest Area   -35.38011251    174.0715977
Rest Area   -35.29742067    174.0991538
Rest Area   -35.29576852    174.0987072
Rest Area   -40.509022  175.4728683
Rest Area   -40.50870549    175.4740173
Rest Area   -40.30931501    175.775919
Rest Area   -40.31076296    175.7798968
Rest Area   -40.31238723    175.7848018
Rest Area   -40.31316205    175.7877581
Rest Area   -40.31336499    175.7884129
Rest Area   -35.29977934    173.9625227
Rest Area   -38.01997392    175.8131555
Rest Area   -37.88470192    175.8861218
Rest Area   -37.84482658    175.3471451
Rest Area   -38.00058209    175.8893205
Rest Area   -38.42058213    175.803225
Rest Area   -42.57852075    172.7478768
Rest Area   -36.62272923    174.5021841
Rest Area   -36.5853836 174.4883519
Rest Area   -36.35158328    174.4716273
Rest Area   -38.4235388 175.8179573
Rest Area   -38.42544425    175.8213716
Rest Area   -38.42342063    175.8945373
Rest Area   -38.42330098    175.8955822
Rest Area   -38.41959363    175.909456
Rest Area   -38.41798084    175.9128299
Rest Area   -38.34897023    175.165083
Rest Area   -37.54017346    175.1584821
Rest Area   -37.54879117    175.1583971
Rest Area   -37.96382334    176.1717333
Rest Area   -35.93469081    174.4554252
Rest Area   -38.56768735    176.2259411
Rest Area   -38.56794804    176.2255781
Rest Area   -41.71156843    172.5541566
Rest Area   -41.78652004    172.3694952
Rest Area   -37.71417476    176.1652896
Rest Area   -37.71484004    176.1651346
Rest Area   -42.59050132    171.1112542
Rest Area   -37.67162597    175.3086814
Rest Area   -37.6430307 175.5609062
Rest Area   -38.77315375    176.0763319
Rest Area   -38.77564861    176.076512
Rest Area   -38.77718829    176.0767419
Rest Area   -38.85391367    176.0218546
Rest Area   -38.76649364    176.2172433
Rest Area   -38.76695966    176.2177943
Rest Area   -38.76729644    176.2179845
Rest Area   -41.1060043 174.8903423
Rest Area   -41.10597373    174.8900783
Rest Area   -41.10604859    174.8825895
Rest Area   -41.10604201    174.882198
Rest Area   -41.02521827    174.9032184
Rest Area   -41.02870439    174.899488
Rest Area   -41.02978166    174.8978002
Rest Area   -41.03012734    174.8973158
Rest Area   -41.0303785 174.8970941
Rest Area   -41.00421685    174.930823
Rest Area   -41.00876545    174.9241947
Rest Area   -41.01784803    174.9142142
Rest Area   -41.0215247 174.9095075
Rest Area   -41.0228523 174.907
